id,uid,description,permission-granted,permission-revoked,original-time,save-time
2754,1582595,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2755,1990568,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2756,1427601,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2757,1258278,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2758,939298,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2759,1626854,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2760,1023418,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2761,1713118,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2762,1370858,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2763,1559938,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2764,1542526,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2765,542205,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2766,1358855,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2767,1841493,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2768,1952738,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2769,1434759,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2770,1428959,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2771,1752636,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2772,2039672,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2773,1885892,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2774,1948961,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2775,1390521,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2776,1398040,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2777,1818846,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2778,1924751,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2779,1056048,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2780,1761541,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2781,693923,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2782,1493985,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2783,1974581,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2784,1374344,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2785,1018729,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2786,1695368,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2787,1902121,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2788,2047657,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2789,1333672,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2790,1950241,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2791,1181602,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2792,1741027,因学术不端而棕名惩罚 14 天,0,0,2026/1/10 18:33,2026/1/10 20:43
2793,1517266,"根据用户申请（#EWCX462639）进行调整：\
用户申请",0,32768,2026/1/10 20:50,2026/1/10 21:33
2794,1547102,"根据用户申请（#QQEG707321）进行调整：\
禁言满 7 天",32768,0,2026/1/10 20:50,2026/1/10 21:33
2795,1812963,多次在文章评论区辱骂管理,0,32768,2026/1/10 22:56,2026/1/10 23:02
2796,1953224,因学术不端而棕名惩罚 14 天,0,0,2026/1/11 0:50,2026/1/11 8:09
2797,1887286,因学术不端而棕名惩罚 14 天,0,0,2026/1/11 0:50,2026/1/11 8:09
2798,2002777,因学术不端而棕名惩罚 14 天,0,0,2026/1/11 0:50,2026/1/11 8:09
2799,1765131,因学术不端而棕名惩罚 14 天,0,0,2026/1/11 0:50,2026/1/11 8:09
2800,1403162,多次提交AI生成的题解，经警告仍不改正,0,131072,2026/1/11 12:40,2026/1/11 12:54
2801,1735511,"根据用户申请（#ALXW959983）进行调整：\
禁言满七天",32768,0,2026/1/11 12:00,2026/1/11 12:54
2802,1461411,因学术不端而棕名惩罚 14 天,0,0,2026/1/11 14:50,2026/1/11 14:50
2803,756534,因学术不端而棕名惩罚 14 天,0,0,2026/1/11 14:49,2026/1/11 14:50
2804,1673109,经过举报核查，多次在犇犇发布污言秽语（7 天）,0,32768,2026/1/11 14:48,2026/1/11 14:50
2805,1193928,违规用户名,0,2,2026/1/11 14:53,2026/1/11 14:55
2806,716004,因学术不端而棕名惩罚 14 天,0,0,2026/1/11 14:52,2026/1/11 14:55
2807,1713700,个人主页涉政,0,2,2026/1/11 14:55,2026/1/11 14:58
2808,1842642,官方贴下刷屏（7天）,0,32768,2026/1/11 16:27,2026/1/11 16:35
2809,1796412,上传涉政头像,0,2,2026/1/11 16:08,2026/1/11 16:35
2810,1272487,上传涉政头像,0,2,2026/1/11 16:07,2026/1/11 16:35
2811,1402089,上传纳粹头像,0,2,2026/1/11 16:07,2026/1/11 16:35
2812,1067576,上传涉政头像,0,2,2026/1/11 16:06,2026/1/11 16:35
2813,1756235,上传纳粹图片,0,2,2026/1/11 16:05,2026/1/11 16:35
2814,1904961,上传纳粹头像,0,2,2026/1/11 16:05,2026/1/11 16:35
2815,2019537,上传淫秽色情图片,0,2,2026/1/11 16:03,2026/1/11 16:35
2816,1662773,学术版回复刷屏（7 天）,0,32768,2026/1/11 17:06,2026/1/11 17:44
2817,1662773,"根据用户申请（#EFEB318741）进行调整：\
用户申请",0,753664,2026/1/11 20:22,2026/1/11 20:25
2818,1909343,因学术不端而棕名惩罚 14 天,0,0,2026/1/11 20:42,2026/1/11 21:06
2819,1093641,置顶帖下违规宣传（7 天）,0,32768,2026/1/11 20:35,2026/1/11 21:06
2820,1906616,"根据用户申请（#RCCR718532）进行调整：\
用户申请",0,753664,2026/1/11 20:25,2026/1/11 21:06
2821,552688,"根据用户申请（#AHYK125540）进行调整：\
解除用户申请的禁言",32768,0,2026/1/11 20:25,2026/1/11 21:06
2822,1905415,违规头像+用户名,0,2,2026/1/12 11:56,2026/1/12 12:00
2823,1620104,提交书面检讨，允许解封,2,0,2026/1/12 11:08,2026/1/12 12:00
2824,1380658,提交书面检讨，允许解封,2,0,2026/1/12 10:59,2026/1/12 12:00
2825,1861235,提交书面检讨，允许解封,2,0,2026/1/12 10:59,2026/1/12 12:00
2826,2045213,因学术不端而棕名惩罚 14 天,0,0,2026/1/12 0:38,2026/1/12 12:00
2827,1968887,在洛谷网校中提交侮辱性订单,0,2,2026/1/11 22:54,2026/1/12 12:00
2828,1927304,上传纳粹头像,0,2,2026/1/12 15:52,2026/1/12 16:25
2829,1289619,"根据用户申请（#TUUR033039）进行调整：\
禁言满 7 天",32768,0,2026/1/12 14:47,2026/1/12 16:25
2830,920947,专栏志愿者轮换，感谢贡献,0,516,2026/1/12 20:50,2026/1/12 21:34
2831,431658,专栏志愿者轮换，感谢贡献,0,516,2026/1/12 20:50,2026/1/12 21:34
2832,844951,专栏志愿者轮换，感谢贡献,0,516,2026/1/12 20:50,2026/1/12 21:34
2833,280243,专栏志愿者轮换，感谢贡献,0,516,2026/1/12 20:50,2026/1/12 21:34
2834,549623,专栏志愿者轮换，感谢贡献,0,516,2026/1/12 20:50,2026/1/12 21:34
2835,397982,专栏志愿者轮换，感谢贡献,0,516,2026/1/12 20:50,2026/1/12 21:34
2836,319803,专栏志愿者轮换，感谢贡献,0,516,2026/1/12 20:50,2026/1/12 21:34
2837,674469,专栏志愿者轮换，感谢贡献,0,516,2026/1/12 20:50,2026/1/12 21:34
2838,109114,专栏志愿者轮换，感谢贡献,0,516,2026/1/12 20:50,2026/1/12 21:34
2839,1206213,提交书面检讨，允许解封,98306,0,2026/1/12 18:17,2026/1/12 21:34
2840,1838315,提交书面检讨,2,0,2026/1/12 18:12,2026/1/12 21:34
2841,772464,提交书面检讨,2,0,2026/1/12 18:08,2026/1/12 21:34
2842,1795389,"根据用户申请（#HXQQ638316）进行调整：\
解除用户申请的禁用权限",753664,0,2026/1/12 21:46,2026/1/12 22:15
2843,1351761,"根据用户申请（#YQAT437363）进行调整：\
用户申请",0,32768,2026/1/12 21:46,2026/1/12 22:15
2844,1976960,提交书面检讨,2,0,2026/1/13 14:32,2026/1/13 17:05
2845,1629860,提交书面检讨,2,0,2026/1/13 14:29,2026/1/13 17:05
2846,1561055,提交书面检讨,2,0,2026/1/13 14:28,2026/1/13 17:05
2847,1784927,团队备注名严重违法违规,0,2,2026/1/13 20:37,2026/1/13 20:38
2848,1384962,团队备注名严重违法违规,0,2,2026/1/13 20:37,2026/1/13 20:38
2849,1288325,团队备注名严重违法违规,0,2,2026/1/13 20:37,2026/1/13 20:38
2850,1783085,团队备注名严重违法违规,0,2,2026/1/13 20:37,2026/1/13 20:38
2851,1561520,团队备注名严重违法违规,0,2,2026/1/13 20:36,2026/1/13 20:38
2852,774658,团队备注名严重违法违规,0,2,2026/1/13 20:36,2026/1/13 20:38
2853,1784999,团队备注名严重违法违规,0,2,2026/1/13 20:36,2026/1/13 20:38
2854,1760537,团队备注名严重违法违规,0,2,2026/1/13 20:36,2026/1/13 20:38
2855,1735909,团队备注名严重违法违规,0,2,2026/1/13 20:36,2026/1/13 20:38
2856,1772207,团队备注名严重违法违规,0,2,2026/1/13 20:36,2026/1/13 20:38
2857,565070,团队备注名严重违法违规,0,2,2026/1/13 20:36,2026/1/13 20:38
2858,1786837,团队备注名严重违法违规,0,2,2026/1/13 20:36,2026/1/13 20:38
2859,1708783,团队备注名严重违法违规,0,2,2026/1/13 20:35,2026/1/13 20:38
2860,1558813,团队备注名严重违法违规,0,2,2026/1/13 20:35,2026/1/13 20:38
2861,1433381,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:34,2026/1/13 20:38
2862,1069573,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:34,2026/1/13 20:38
2863,1044721,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:34,2026/1/13 20:38
2864,1214197,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:34,2026/1/13 20:38
2865,1052353,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:34,2026/1/13 20:38
2866,996895,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:33,2026/1/13 20:38
2867,935638,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:33,2026/1/13 20:38
2868,1131661,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:33,2026/1/13 20:38
2869,1362801,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:33,2026/1/13 20:38
2870,787313,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:33,2026/1/13 20:38
2871,1357674,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:33,2026/1/13 20:38
2872,559052,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:33,2026/1/13 20:38
2873,1761659,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:33,2026/1/13 20:38
2874,1287103,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:33,2026/1/13 20:38
2875,1446679,在严重违法违规团队担任团队管理，可迁移网校课程，但不得解封,0,2,2026/1/13 20:33,2026/1/13 20:38
2876,1774502,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:32,2026/1/13 20:38
2877,1671414,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:31,2026/1/13 20:38
2878,1570134,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:31,2026/1/13 20:38
2879,1407641,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:31,2026/1/13 20:38
2880,1050681,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:31,2026/1/13 20:38
2881,1568578,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:31,2026/1/13 20:38
2882,1407389,创建严重违法违规团队，不得解封,0,2,2026/1/13 20:31,2026/1/13 20:38
2883,1783085,扰乱社区秩序,0,32768,2026/1/13 20:27,2026/1/13 20:38
2884,1237046,"根据用户申请（#BACQ837416）进行调整：\
禁止私信满一年",65536,0,2026/1/13 17:42,2026/1/13 20:38
2885,925129,"根据用户申请（#JGUV476521）进行调整：\
解除用户申请的禁止权限",98304,0,2026/1/13 17:42,2026/1/13 20:38
2886,1413754,在严重违法违规团队担任团队管理，可转移网校课程，不得解封,0,2,2026/1/13 20:39,2026/1/13 20:39
2887,1283145,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:39,2026/1/13 20:39
2888,1251508,在严重违法违规团队担任团队管理，可转移网校课程，不得解封,0,2,2026/1/13 20:39,2026/1/13 20:39
2889,1716453,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:39,2026/1/13 20:39
2890,1244919,团队备注名严重违法违规,0,2,2026/1/13 20:42,2026/1/13 20:48
2891,1786986,团队备注名严重违法违规,0,2,2026/1/13 20:42,2026/1/13 20:48
2892,1277205,团队备注名严重违法违规,0,2,2026/1/13 20:42,2026/1/13 20:48
2893,761880,团队备注名严重违法违规,0,2,2026/1/13 20:42,2026/1/13 20:48
2894,1394649,团队备注名严重违法违规,0,2,2026/1/13 20:41,2026/1/13 20:48
2895,1794272,在严重违法违规团队担任团队管理，可转移网校课程，不得解封,0,2,2026/1/13 20:41,2026/1/13 20:48
2896,1279496,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:41,2026/1/13 20:48
2897,910868,在严重违法违规团队担任团队管理，可转移网校课程，不得解封,0,2,2026/1/13 20:40,2026/1/13 20:48
2898,1760534,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:40,2026/1/13 20:48
2899,1124672,在严重违法违规团队担任团队管理，不得解封,0,2,2026/1/13 20:40,2026/1/13 20:48
2900,1235220,在严重违法违规团队担任团队管理，可转移网校课程，不得解封,0,2,2026/1/13 20:40,2026/1/13 20:48
2901,1410066,提交书面检讨，允许解封,2,0,2026/1/13 20:57,2026/1/13 21:01
2902,1815903,创建严重违法违规团队，不得解封,0,2,2026/1/14 11:59,2026/1/14 12:00
2903,1772536,创建严重违法违规团队，不得解封,0,2,2026/1/14 11:55,2026/1/14 12:00
2904,906439,创建严重违法违规团队，不得解封,0,2,2026/1/14 11:54,2026/1/14 12:00
2905,1405620,创建严重违法违规团队，不得解封,0,2,2026/1/14 11:53,2026/1/14 12:00
2906,1664309,创建严重违法违规团队，不得解封,0,2,2026/1/14 11:53,2026/1/14 12:00
2907,1918780,创建严重违法违规团队，不得解封,0,2,2026/1/14 11:52,2026/1/14 12:00
2908,1842850,"根据用户申请（#XWEK998196）进行调整：\
解除用户申请的禁止私信",65536,0,2026/1/14 10:42,2026/1/14 12:00
2909,1651397,创建违规团队,0,2,2026/1/14 12:03,2026/1/14 12:53
2910,1594280,创建严重违法违规团队，宣传台独内容，不得解封,0,2,2026/1/14 12:00,2026/1/14 12:53
2911,1877035,根据用户申请（#YUWK919294）进行调整,0,65536,2026/1/14 16:33,2026/1/14 16:41
2912,1660382,根据用户申请（#GRKF088503）进行调整,32768,0,2026/1/14 18:14,2026/1/14 18:20
2913,1723652,1695368 大号。严重涉政涉黄，永久封禁,0,2,2026/1/14 19:37,2026/1/14 19:42
2914,1695368,个人主页政治敏感+文章上传色情链接,0,2,2026/1/14 19:37,2026/1/14 19:42
2915,1666065,犇犇发布严重政治敏感违规内容，永久不得解封,0,2,2026/1/14 21:09,2026/1/14 21:13
2916,2032538,违规用户名,0,2,2026/1/14 20:45,2026/1/14 21:13
2917,1798350,根据用户申请（#TXKG724116）进行调整,655360,0,2026/1/14 23:03,2026/1/15 6:55
2918,1974581,根据用户申请（#XQWT921680）进行调整,0,163840,2026/1/14 23:02,2026/1/15 6:55
2919,2000523,提交书面检讨，允许解封,2,0,2026/1/15 15:01,2026/1/15 15:16
2920,1273978,"根据用户申请（#QFUW992623）进行调整：\
用户申请",0,753664,2026/1/16 12:26,2026/1/16 13:05
2921,858406,犇犇发布色情淫秽内容,0,32768,2026/1/16 14:57,2026/1/16 17:39
2922,1907764,因学术不端而棕名惩罚 14 天,0,0,2026/1/16 14:04,2026/1/16 17:39
2923,2045213,多次违规宣传团队,0,32768,2026/1/17 9:35,2026/1/17 10:58
2924,2045213,在个人主页高仿管理，且有棕名+禁言前科,0,2,2026/1/17 11:58,2026/1/17 12:00
2925,1520505,"根据用户申请（#UJBF706613）进行调整：\
使用奖项认证复活币解禁",65536,0,2026/1/17 11:46,2026/1/17 12:00
2926,1176398,"根据用户申请（#UJKJ013137）进行调整：\
解除用户申请的禁言",32768,0,2026/1/17 11:46,2026/1/17 12:00
2927,1200079,"根据用户申请（#JFCF272920）进行调整：\
使用奖项认证复活币解禁",65536,0,2026/1/17 11:45,2026/1/17 12:00
2928,1488732,"根据用户申请（#FLFK708713）进行调整：\
禁言满 7 天",32768,0,2026/1/17 11:45,2026/1/17 12:00
2929,772464,"根据用户申请（#GCFR554530）进行调整：\
提交书面检讨、使用复活币解封",131072,0,2026/1/17 11:45,2026/1/17 12:00
2930,1113349,犇犇发布色情淫秽内容,0,32768,2026/1/17 11:42,2026/1/17 12:00
2931,1655162,"根据用户申请（#KCGQ571617）进行调整：\
解除用户申请的禁止私信",65536,0,2026/1/17 11:41,2026/1/17 12:00
2932,1403682,违规比赛，允许迁移课程,0,2,2026/1/17 18:57,2026/1/17 19:12
2933,2019284,"根据用户申请（#KBQC312949）进行调整：\
禁言满 7 天",32768,0,2026/1/17 22:00,2026/1/17 22:41
2934,1568660,"根据用户申请（#LREQ500197）进行调整：\
用户申请",0,32768,2026/1/17 21:59,2026/1/17 22:41
2935,1781262,"根据用户申请（#AUAL824063）进行调整：\
解除用户申请的禁言",32768,0,2026/1/17 21:59,2026/1/17 22:41
2936,1129250,"根据用户申请（#AGHF178214）进行调整：\
使用奖项认证复活币解禁",65536,0,2026/1/17 21:59,2026/1/17 22:41
2937,1396398,"根据用户申请（#KABK798164）进行调整：\
禁言满一年",32768,0,2026/1/17 21:59,2026/1/17 22:41
2938,1370565,"根据用户申请（#JEUW918578）进行调整：\
禁言满 7 天",32768,0,2026/1/17 21:58,2026/1/17 22:41
2939,1403682,因学术不端而棕名惩罚 90 天,0,0,2026/1/17 21:47,2026/1/17 22:41
2940,1830714,提交书面检讨，允许解封,2,0,2026/1/18 10:54,2026/1/18 11:04
2941,885701,提交书面检讨（第二次）,2,0,2026/1/18 10:49,2026/1/18 11:04
2942,1905415,提交书面检讨，允许解封,2,0,2026/1/18 11:38,2026/1/18 12:00
2943,1512046,提交书面检讨，允许解封,2,0,2026/1/18 11:33,2026/1/18 12:00
2944,1401482,提交书面检讨，允许解封,2,0,2026/1/18 11:33,2026/1/18 12:00
2945,1790300,提交书面检讨,2,0,2026/1/18 11:31,2026/1/18 12:00
2946,1420917,奖项认证使用复活币,65536,0,2026/1/18 11:30,2026/1/18 12:00
2947,1416811,提交书面检讨，允许解封,2,0,2026/1/18 12:00,2026/1/18 12:02
2948,1305780,在专门传播、存放淫秽色情内容的团队担任团队管理,0,2,2026/1/18 12:40,2026/1/18 12:41
2949,1485668,在专门传播、存放淫秽色情内容的团队担任团队管理,0,2,2026/1/18 12:40,2026/1/18 12:41
2950,1641598,在专门传播、存放淫秽色情内容的团队担任团队管理,0,2,2026/1/18 12:40,2026/1/18 12:41
2951,1610770,在专门传播、存放淫秽色情内容的团队担任团队管理,0,2,2026/1/18 12:40,2026/1/18 12:41
2952,1899793,创建大量传播淫秽色情内容的团队,0,2,2026/1/18 12:39,2026/1/18 12:41
2953,1775770,提交书面检讨，允许解封,2,0,2026/1/18 12:34,2026/1/18 12:41
2954,1772604,提交书面检讨,2,0,2026/1/18 12:32,2026/1/18 12:41
2955,1966512,因学术不端而棕名惩罚 14 天,0,0,2026/1/18 12:30,2026/1/18 12:41
2956,1803321,违规头像,0,2,2026/1/18 12:29,2026/1/18 12:41
2957,2012133,因学术不端而棕名惩罚 14 天,0,0,2026/1/18 12:26,2026/1/18 12:41
2958,1581068,违规用户名+剪贴板公开存放影响电脑正常运行的代码,0,2,2026/1/18 12:25,2026/1/18 12:41
2959,1670184,提交书面检讨，允许解封,2,0,2026/1/18 12:25,2026/1/18 12:41
2960,1447239,提交书面检讨，允许解封,2,0,2026/1/18 12:21,2026/1/18 12:41
2961,1277366,满一年,98304,0,2026/1/18 12:16,2026/1/18 12:41
2962,1611080,提交书面检讨，允许解封,2,0,2026/1/18 12:11,2026/1/18 12:41
2963,487217,违规用户名,0,2,2026/1/18 13:23,2026/1/18 13:30
2964,1527242,违规用户名,0,2,2026/1/18 13:22,2026/1/18 13:30
2965,1020046,违规用户名,0,2,2026/1/18 13:22,2026/1/18 13:30
2966,518015,违规用户名,0,2,2026/1/18 13:21,2026/1/18 13:30
2967,1952738,犇犇二次转发黄网,0,32768,2026/1/18 13:08,2026/1/18 13:30
2968,1950453,犇犇发布黄网,0,32768,2026/1/18 13:08,2026/1/18 13:30
2969,1981749,多次月赛中涉嫌使用 AI 作弊,0,2,2026/1/18 15:14,2026/1/18 15:21
